Temperature (°C),Dissolved Oxygen (mg/L),PH,Hardness (ppm),Humidity (%),Density (fish/L),Nitrogen Load (mg/L),Substrate,Noise Level,Light-Dark Cycle,Water Flow,ECI,Comfort Category
26.96516517207432,8.193262658453992,6.855727037171314,90.997556411277,66.3949034371291,6.429874695925611,54.807089872355036,glass,low,12/12,low,40,Medium
27.651080977780587,5.3737863500239405,7.300577120847322,159.39089195037897,45.93350816220059,2.321830412182302,26.396801727044675,sand,low,10/14,high,60,Medium
28.2519373508614,7.625204369014997,6.987877493836901,132.4579345522562,57.62037544676274,3.6237242281217847,35.865736403435605,glass,medium,12/12,medium,80,High
28.479922486136168,5.174323402650217,7.757141295717298,83.94496050454724,51.69975526159618,3.002667004701137,67.57256759551377,sand,medium,10/14,low,20,Low
24.263761951885723,8.060220697606397,7.833171652313584,142.46714393120058,53.19515643537437,3.463697788512104,57.66122744379362,glass,high,14/10,medium,20,Low
25.54440602339911,5.890342493289127,7.182473681614401,122.65529291626027,48.38488894523167,3.5945196914479647,49.589339208485995,gravel,medium,12/12,low,60,Medium
25.422364001307727,5.181875073903495,6.941251733497283,81.12560547100114,55.57156133624431,4.278460396480476,13.610106393466562,sand,low,14/10,high,75,High
27.661918853302865,5.761677542093432,7.664879202453026,153.27256530167116,48.23590020358924,5.459652678437551,36.125793610115345,sand,high,10/14,high,35,Low
23.69121064157603,6.201396221424145,7.283240313625656,64.50371759830256,64.47987864063849,6.804046858336887,65.21635772357273,sand,high,12/12,high,0,Low
26.689309113988394,6.444314896652282,7.22452614270111,125.94376465722294,37.14344191879705,6.786406273877568,28.758452624998334,gravel,high,10/14,high,55,Medium
23.962710577056956,7.8803575849022645,6.5337236993775845,123.32622319112353,55.06381467444871,4.2211623255691855,46.407361666496904,glass,low,12/12,medium,55,Medium
29.092466137430872,4.521817684971568,6.50642954173998,157.5045726109545,53.315244290184054,6.395209200189084,28.71711350739798,sand,medium,10/14,low,0,Low
26.20567685600683,6.9445011484868395,7.062211209779828,72.01054780330092,49.18334885531604,3.1751724080455688,56.89626642081432,sand,low,12/12,high,80,High
28.033336831802817,4.945218488438279,7.131445409520358,72.41552001924718,56.226809216971915,4.06263768754841,13.418280205624844,gravel,medium,12/12,low,45,Medium
29.60927025086379,5.637878288417906,6.665575626908691,110.54709000821121,50.2424145761416,5.30840732120161,56.87884436852615,sand,medium,12/12,high,20,Low
27.216267900937506,6.361287402344944,6.770739740518745,70.08758282648687,48.55526491589459,3.1481676073145834,36.92554596829505,glass,medium,14/10,low,75,High
25.15003908361624,4.725473460795658,7.48050682997831,117.57845361590215,62.59336914365446,6.775496592299947,37.462865822933296,sand,medium,12/12,low,20,Low
25.87519620610735,6.268742253224741,7.091095522242655,44.792232474686394,38.20895268391413,2.932780566820709,31.822604134563836,sand,high,14/10,high,50,Medium
25.24979582883995,5.963881924951413,6.962138544870278,73.39706149634002,33.95326196957418,2.8995091697402136,14.278150934339543,glass,low,10/14,low,40,Medium
27.16454343976244,7.694190111414035,7.3830217970058305,97.07071682152763,48.8317254437401,6.189022001754856,59.646227600804636,glass,high,12/12,high,40,Medium
28.744187796981326,5.2967219786900985,7.034973460823024,83.65772343031382,53.42274304801106,4.879993324197068,65.58688412470045,gravel,low,14/10,medium,45,Medium
24.320182475868073,5.339181190389868,7.757391163418291,100.12505689553751,64.43174849384185,1.9723169061963712,51.15548788132106,sand,high,12/12,low,0,Low
27.584984114197177,8.41971884194086,7.055775559796142,128.44725890406932,49.18643473481206,2.407871919548198,66.92181440088298,sand,medium,12/12,medium,55,Medium
26.39698095106324,6.660930369849395,7.778824264290349,142.65810955822582,46.74396704037626,6.556508665977996,40.66427793411666,glass,medium,10/14,medium,60,Medium
26.94395273803702,6.955669616251477,7.027331080596223,48.275599815302044,36.52916099890453,4.930948126744476,64.96333217742347,sand,high,10/14,medium,35,Low
26.58741337377965,7.371734751902525,7.5633585735759565,88.7418337334231,47.43882112647431,4.010238603233328,23.94191480689107,sand,low,14/10,low,80,High
27.671120759788284,6.918206873681862,7.513947554853448,55.80903393375933,64.61123365489108,4.0925885050833095,28.151058687974746,glass,high,12/12,high,60,Medium
24.9994702807796,5.6884435060953615,7.435621788977006,156.88852691384912,57.274223116016664,6.700728813372971,53.67409799504335,gravel,low,14/10,low,5,Low
28.226590565285992,6.290642318202455,6.1698159032995665,107.59711418361073,35.98593656109393,6.4011912426684,67.91554859957463,glass,low,14/10,high,10,Low
24.157903761689933,7.148034760355604,6.542761490007218,87.67795307961701,39.54988522913662,2.321881558154529,60.69399611472994,gravel,low,12/12,low,5,Low
26.85460119633623,5.4183464426609955,7.503955793098202,135.8293263781804,63.04997836568364,6.708473767247645,62.86915094893858,sand,low,10/14,medium,15,Low
28.30096007012349,7.336285937268761,7.523311087166552,134.97810117485452,36.67427497612168,6.8285111465849075,36.53077378422683,glass,medium,10/14,medium,45,Medium
29.275420737331007,6.65099245593061,7.343568511531835,70.36335383700467,57.88773173981363,6.636759160436496,54.38423433334939,sand,high,14/10,medium,25,Low
27.40548373337723,6.37453382830102,7.167375522171279,50.889586970961794,52.74513227415576,4.37406348101235,46.34536285049559,sand,low,10/14,low,85,High
27.810046524774982,6.286191914987927,7.435586244998047,45.36201655228074,52.47243819549505,5.911666934744393,29.592394856441704,glass,low,14/10,medium,75,High
27.374808122051295,4.933218920122053,7.9576066498133,131.0489934623035,47.519134038867975,3.760698074902551,66.4220239395017,glass,low,14/10,low,5,Low
25.076031526564428,5.638701832174131,7.3023789810775375,140.8911024749593,54.810597114951086,6.32278033346499,30.846158955314504,gravel,medium,10/14,medium,50,Medium
26.706405680529585,5.23552583794103,6.2484667391972435,140.85447585345727,63.3703104432468,6.497715735993643,22.050744573845055,sand,medium,14/10,medium,40,Medium
27.25025338285362,7.455949886617958,6.6533690921662645,71.8075136736782,62.132634547048504,3.0683564876081215,64.51707558159374,sand,low,12/12,medium,50,Medium
26.2982865902878,7.5178444570483975,7.39897560976011,137.60784145713535,48.987849097646716,7.065157255021538,41.44686259577662,sand,low,12/12,medium,75,High
29.190132552518005,6.7919737865985095,6.860593236075538,159.02130017309074,62.27055593591877,6.840962385152686,68.45587860131151,glass,medium,10/14,high,0,Low
26.38962523260398,5.252332908663547,6.661034800359777,101.76941022960818,39.35508295802112,5.538615741375421,52.718550213979164,sand,low,14/10,medium,45,Medium
28.297211042704635,5.854466513009204,6.717980970093889,119.5222174941439,59.68245892370709,4.121930121720062,46.61383123271989,sand,high,12/12,high,45,Medium
27.568181927987617,7.325895969732072,7.085618838268546,108.47050026652806,67.04922952552857,5.518336185885419,38.00434805997149,gravel,high,14/10,high,70,High
26.89879843435397,5.750793880452907,6.957130376425119,135.47280231257295,56.40212443363854,4.174927798567227,21.18416261284355,gravel,medium,10/14,medium,80,High
25.713851295311983,5.27991699676228,7.640458698570786,152.7401633994316,61.06806487749189,5.886490555777454,34.2178788198286,glass,high,12/12,low,5,Low
27.059165019083302,5.533718372713749,7.167317545764495,120.97025714614041,52.75497610124015,5.161156856277622,40.17709007672713,sand,low,14/10,medium,75,High
27.216689617955353,7.250508539944187,7.32589201303362,151.6542367502562,57.62300804278867,5.77956464329947,41.110790788161594,gravel,medium,14/10,medium,80,High
25.87307361507046,4.898599569688704,7.617682266344006,97.21101498863925,54.428989709762426,2.3743219645840323,30.0710503601976,glass,low,14/10,low,25,Low
28.24506400631334,7.549471015609314,7.051546167887377,144.85640850507835,59.318145857527114,3.3647726414265082,49.71180729184918,gravel,low,10/14,low,75,High
26.80212181975853,7.518506015664728,7.990311003351806,116.38570683895276,56.29227397365601,6.5805978818789015,48.711133001915506,sand,high,12/12,low,30,Low
26.606747849946945,4.946282516944707,7.318379739601357,139.0797483388305,42.3689584100623,4.136069054986536,67.82345632477104,sand,medium,12/12,high,35,Low
25.835135432572244,6.20993641643331,7.473731110403701,123.17259225236656,55.203920305233886,2.6241144453987024,74.65302676155719,sand,medium,12/12,medium,45,Medium
27.55079877147563,6.623643110562681,6.841352121833577,118.63768683622652,50.60944725139137,5.484189383139603,29.78466386704422,gravel,low,14/10,low,80,High
27.71918269413291,5.827395461585053,7.917319630612289,122.502254136384,52.32867256180473,3.4091108517999533,9.833447627144926,gravel,high,10/14,high,45,Medium
27.33447016714616,7.04364394933076,7.908261818937181,125.1344528907666,52.18588513697278,3.228043107993064,13.952400432601728,glass,medium,14/10,high,75,High
24.124655494823248,6.6761508721819185,6.569182517342726,66.92866308675606,61.48840120106049,6.1992326886137725,16.494439545645495,sand,low,10/14,medium,35,Low
27.884754510805923,6.735512233726395,6.990871432094429,129.16547925233309,52.98071317570065,4.2499915063085645,53.665409752229934,glass,low,10/14,high,75,High
24.102442869362772,5.539461826408329,7.434654474528665,143.65974340215666,62.10916897323303,5.396684210469877,62.97156707472118,gravel,low,14/10,low,5,Low
26.461918792948605,7.100574485862433,7.984431184238359,67.10967448660394,50.373937191278216,2.8294078368290103,12.410425208383566,glass,medium,10/14,medium,60,Medium
25.655180965515733,5.485547722889217,6.902408843498027,111.1364699966613,43.71778212035895,6.163012590323412,42.873214935015135,sand,high,14/10,medium,40,Medium
28.795385839984945,5.052404342870493,7.231744008038228,81.62891280409201,56.067568044800616,3.8489098475914236,54.20798611216181,glass,high,14/10,medium,40,Medium
28.77060354320775,8.176849556684841,6.924964877548745,78.96663264013273,59.697937365218756,2.4935620816558015,34.509949597392364,glass,high,14/10,low,50,Medium
28.57355534234141,7.248123471676759,7.319516593017649,138.6841657910455,64.9463426112144,3.841720565159277,19.82327318461927,sand,low,12/12,medium,80,High
25.323711502786182,5.333183584924838,6.470164388536717,75.95864079248446,58.65629540326561,6.00225899851209,12.964142802341895,sand,high,12/12,medium,15,Low
27.69394101152343,5.311616377060999,7.611229649357848,89.92612681034174,66.34926553952029,6.624089125422157,31.24552241349475,sand,medium,14/10,high,50,Medium
23.95308487264218,6.7312635628357205,7.6250308348212705,42.60927300885451,42.92151850007974,2.1397739027314158,68.7069944213546,glass,high,12/12,high,0,Low
27.317240415163404,7.2491895562174715,7.232678856401947,65.45660625251175,38.273560535186874,5.692252991489001,50.42833814260819,gravel,low,10/14,low,55,Medium
26.56602442644111,7.916728972886704,6.4980141119712584,65.53953796712392,54.08036779652409,6.490759979185361,70.14365176487308,gravel,medium,12/12,medium,25,Low
27.793088726692766,7.215546421611571,7.239454102338069,51.523602080438884,63.27146145822728,2.8647304079956752,20.564860085846867,gravel,low,14/10,high,85,High
26.064435970054625,5.453751777937331,6.887141883810419,74.84460269306979,42.504450646056036,2.9208576173063547,16.550826410770693,gravel,high,14/10,medium,60,Medium
28.077503157873394,5.261707198263737,7.433285818723145,108.58112192806679,38.76792017647181,4.958446358003971,48.81189624340815,sand,high,10/14,medium,50,Medium
28.748954969307913,6.3400098891216,7.472844631325203,45.94150858388882,55.17903823462974,6.259556821738506,30.459787662842544,sand,high,10/14,high,40,Medium
26.472973699993315,5.591293386632334,6.548718627030258,109.38458311604798,45.98766935309088,3.3960910044317987,70.35042796940269,gravel,low,10/14,high,40,Medium
24.674527601668313,5.580564920905261,6.665128294766769,167.92314719047306,35.747320421368215,6.676621475106631,10.330175618475351,glass,high,10/14,low,0,Low
25.84124246345755,5.595173767104167,7.246480936472832,77.01179006664364,47.303874326667895,6.169873905375372,44.18749549622563,glass,high,12/12,high,30,Low
25.872676923319336,5.351673047921016,7.2767677817272,55.55664337810216,39.76569892756791,4.310829456477988,64.09401654932763,gravel,high,14/10,low,15,Low
29.374994607725817,6.721985190979594,6.536399548146576,128.3358650968854,54.03688473375821,3.7964417963516537,44.513278082027014,glass,low,14/10,medium,60,Medium
27.22299461955192,5.299935135452015,7.6042256032846325,93.52365515587587,61.92059935205813,2.3557933713860075,41.0840485167084,gravel,medium,10/14,low,45,Medium
29.109790439238548,6.848346809852626,6.516235215310395,106.1644554011149,51.09418194411804,3.836829811585044,73.90194927024447,glass,medium,10/14,high,25,Low
28.30976974050169,5.691356692674297,6.966307673592991,104.4942062271853,43.207276031233256,5.5454017383951015,11.35297619421424,sand,medium,10/14,high,60,Medium
29.066906074775666,7.381270266709813,7.516466956083756,157.18429669454466,57.229909653888846,6.0207687212868235,22.75104277328414,glass,high,12/12,low,0,Low
28.440179192965864,5.835031168237199,7.4578822074172715,132.2149194725849,48.39344917250937,6.345621615705396,58.054520475262485,gravel,high,12/12,high,20,Low
26.335322207831997,7.153248039406711,7.177325365136759,76.47489032640213,66.99113896276076,3.901999120099872,55.93357837500213,sand,low,14/10,high,80,High
27.07031119837543,6.50318247603164,7.4429277802962375,78.82334408619339,36.661218503184976,3.2777304501001434,27.95462496492362,glass,medium,12/12,medium,85,High
26.617624689830567,5.5878203623656635,6.974131014036424,103.64108174211688,47.63250173964742,5.403422497691821,49.693725034639044,sand,medium,14/10,medium,75,High
28.126008622443425,6.33531753085952,8.179016348121039,126.57356243223431,42.44171817247432,4.135649562818158,55.34934026380365,sand,low,10/14,low,40,Medium
29.47576603701855,7.200403216064736,6.27050852315568,88.50914935766508,40.2691762220147,5.322367485384884,22.491456323286304,sand,high,10/14,low,15,Low
24.53460887878493,7.802442136824204,6.771747435450516,143.3840684131135,44.86052770963635,4.101705993982933,50.5442333913677,sand,low,14/10,medium,50,Medium
28.267671195981944,6.267512508895515,6.752667254313584,69.04659227646906,58.000794069678136,2.8560723437246325,69.2319228868923,glass,medium,10/14,low,20,Low
26.67422412013591,7.695190098634088,7.729456756582556,64.80009983745403,34.04322152623272,3.6756484315097175,42.04625535689359,glass,medium,12/12,medium,75,High
28.49693811747696,7.694335994446917,7.343379655809088,83.04655232538502,51.375495843544115,4.342900067440445,32.72087140332119,sand,low,14/10,medium,90,High
24.894028848466615,5.536272224816122,7.54374116360771,106.51918390744184,51.66864037392264,6.743923329535279,46.87882039650279,glass,high,12/12,high,5,Low
27.25140949869784,5.3365339931267055,6.16744937462117,104.56337052749178,55.802465013413425,3.811490891176284,23.918252874916515,sand,high,12/12,medium,45,Medium
24.014231717765135,6.75041836855089,6.578882996617353,128.49347146575758,42.636032527509165,5.426273604770278,65.05467863230639,gravel,low,12/12,low,10,Low
26.95176128205096,5.0830932559000175,7.818865293905024,123.16192959526734,52.68385669453795,4.687867131041249,64.66237754556637,glass,high,14/10,high,15,Low
25.724355584655136,6.766474554257218,7.158849006038706,113.41131427231184,43.325853513733925,4.041053196352274,16.300083169180756,sand,low,10/14,high,85,High
27.548389973744037,7.179284951800271,6.652892231951299,98.37323955084517,63.89078788296355,2.8515355591896303,43.74792046475262,sand,low,12/12,low,60,Medium
24.388916727909606,5.2522413706170425,7.0453897855983385,80.19483120571321,61.683245431040696,2.9360280101055864,31.281209324567875,glass,high,12/12,high,20,Low
25.986636675908713,5.447790811472769,6.788450899113629,73.51395666001497,49.42484152036365,4.784068029473886,27.90343271023155,sand,medium,14/10,low,55,Medium
28.495671941234363,7.32360187312632,5.909197570490365,92.70628632430491,61.016518218756495,6.824987488955907,19.751383694454585,gravel,high,14/10,low,20,Low
26.852616133565977,5.126432737141316,7.412001773352958,42.34288569605459,67.87528736524582,2.7396742352545025,38.52877606416698,gravel,medium,10/14,low,45,Medium
25.227466765141905,6.971441177415584,7.062274389375995,118.0381949511185,48.310249613447006,2.325567605077989,10.975458303639686,gravel,high,10/14,low,50,Medium
28.825622013080373,6.2044398392949285,6.420125780467628,115.4168306432747,45.45426573026527,3.0304030405664646,38.13828669539684,sand,high,12/12,high,50,Medium
23.51621756793084,6.117776251059759,6.426927088197276,156.53868470386905,53.51129813577786,5.328937739216658,51.22858017380445,sand,high,10/14,high,0,Low
27.583034238615685,6.16208978893582,6.95774665998593,120.68188374466024,64.94326180397793,4.01834154287986,53.37208544658642,glass,low,14/10,medium,75,High
27.000265207554467,7.555585687042024,7.072740332855189,54.27298863844172,46.413416835311025,2.582683783160563,20.695624708980496,glass,high,10/14,medium,65,Medium
25.8035648774072,7.173172277288333,7.177483520123283,57.21949938719413,61.781065292206414,5.673559699921673,44.92016288840889,gravel,low,14/10,low,65,Medium
28.140557049635017,7.492301642243713,7.005315637299286,130.87625775806268,38.82699055400198,6.47435673660873,58.48307817421455,sand,high,10/14,medium,30,Low
26.67000276154765,5.984611421653672,7.95791590125923,115.64177560697941,56.27906240391934,2.4159878088753137,45.748774872628594,glass,high,10/14,medium,30,Low
25.683005987936507,7.755152737264121,6.944801836407418,140.66445369604878,64.69464557911351,3.0326385061301133,10.799346219040071,glass,low,12/12,low,65,Medium
25.65733939440117,8.387078672645323,6.964952570731454,95.0133264767012,39.7279762503665,3.723350233432499,24.580465771034042,glass,low,12/12,high,75,High
25.679176648176526,6.608011100209757,7.435559092784525,60.7450025334549,52.41582351990279,6.043653788903955,54.41450145578248,sand,high,10/14,low,25,Low
27.2992611109254,7.982601239953348,6.985610699328836,60.194174426491436,57.2954669928984,5.811438615132467,49.83736711029793,glass,medium,12/12,medium,80,High
25.90115023446167,6.086903024312277,6.398915983077354,108.40759227636566,54.8182142304376,2.0945688099198585,19.54958997564086,sand,medium,14/10,low,50,Medium
29.96936066717269,6.639124383735657,7.382965267224684,154.41490415962167,56.840074691227294,2.405919568384908,13.37793153240177,glass,low,14/10,low,40,Medium
28.462710822883942,7.941150352097309,8.209335579167258,46.114542024359665,45.92860202935766,3.853859087877502,19.61865759714544,sand,high,12/12,high,40,Medium
26.307740457581595,6.3403450124285206,7.814057954678945,112.22523502432323,53.03872818302143,3.414611841430416,59.63493404936698,gravel,medium,12/12,low,50,Medium
22.91627577004727,6.535656582457888,7.839640048274001,127.21164814760938,42.45435108009175,5.3841484784988465,64.45279052456476,gravel,medium,14/10,high,15,Low
26.383191631568213,5.578999813542195,7.583055141722506,68.76385258825881,61.221005866052685,6.888887778995335,47.178535377256814,glass,low,10/14,high,40,Medium
29.852173942968964,5.764595923946648,7.1058393714103785,138.98629330997844,52.899732465467224,6.184128103337714,45.85087288515723,glass,high,14/10,high,20,Low
27.728948185016147,7.035924439914274,6.502667604743586,175.05257434697555,65.48448075963641,2.2697228832270926,56.81098312706134,glass,medium,10/14,low,30,Low
27.22259665721184,5.926097952767236,6.8697268037277865,121.2235045912351,41.368396031021334,4.439757325904522,19.36649356689829,gravel,high,10/14,low,55,Medium
25.04541779669726,7.392535079428173,6.41046412248457,147.4412800893781,51.92129076569403,6.3100071039094265,64.60976679711004,glass,low,10/14,high,10,Low
28.195236541616758,6.66544089625965,6.564834370184669,133.65786253126163,55.473447225944916,6.3056884105414515,24.781925175678477,gravel,medium,10/14,low,45,Medium
28.016489911292858,6.33493231950643,7.551418481559422,123.43707875427627,55.52569934338982,2.3827265191685045,14.20937273164753,sand,medium,14/10,low,60,Medium
26.49448958919051,7.03334607907275,7.07955533584068,92.70621821975851,42.6363908025102,4.908844214257643,63.5630368830059,gravel,high,14/10,medium,55,Medium
27.63561762251598,8.01328900555416,6.478205261388281,88.57259904698846,52.122930100934184,2.005858017117587,57.38605253283617,sand,medium,10/14,medium,50,Medium
29.29517345313694,7.16773021534126,7.437421127664973,57.98470567561201,44.030148846469416,2.9465046304777593,48.71739624167342,glass,medium,14/10,high,60,Medium
25.60642985241066,5.6047130554552975,7.199248297999307,88.83720446269794,47.60273135855522,6.654732654307834,53.59347164318924,sand,low,12/12,high,35,Low
26.820736739287085,6.34965072584179,7.822733447300237,106.88602773806694,53.59596166782414,2.683344037634893,55.700534760103714,glass,medium,10/14,medium,45,Medium
27.552995103751385,7.36579694236968,7.325192324563432,109.08382904143794,36.76826037173625,3.603005844424246,52.32180778164314,gravel,medium,12/12,high,75,High
26.998746885628226,5.719647920223463,7.144890345726206,40.35327668872965,53.75594855137391,5.793563331277595,52.859793307995005,glass,low,10/14,high,40,Medium
26.672940584238102,6.612505020181405,7.300433819168616,58.089117718199155,55.924311707016656,6.663597317613801,25.75566564925308,sand,medium,12/12,medium,75,High
25.99080534340628,6.42037867409099,7.090968224170199,132.1596998643788,55.52350728048007,6.157106193377316,57.73377629581905,gravel,medium,14/10,medium,55,Medium
25.00514615372668,6.913879405098452,7.352945513550341,104.75627105333886,65.25487963596477,6.63740807894447,70.95517212601503,sand,high,14/10,high,20,Low
30.04587629476628,5.887715293946719,6.871339218409802,140.559062462042,59.55842395322275,4.475218758417917,29.689248573237744,glass,low,14/10,medium,55,Medium
29.31521941312238,7.169408371721452,6.618325240762654,129.47416612932682,54.74036150980862,2.214313816685301,43.60767483262483,glass,medium,14/10,medium,50,Medium
28.015270083460422,6.3584471392028,7.660785429724456,120.75736351929613,34.88537294934151,2.8875341320146357,55.09084845242489,glass,medium,10/14,low,30,Low
29.07890377545239,6.62839676628477,7.767475322814607,153.94526096746432,41.05191708206218,3.7620839281618554,37.75677587152406,gravel,high,10/14,high,35,Low
26.170757349799928,5.496998813798888,7.422514388465238,64.84472468689486,60.221459251439754,6.926696910554344,33.8029564868764,sand,medium,10/14,medium,55,Medium
25.64350791455928,6.595308121815934,6.731024885378052,153.7218754270901,39.76375293185585,3.327730339085512,27.025214688076233,gravel,high,10/14,low,35,Low
26.06310294262761,5.964151472445227,7.345744016740978,171.11688559434373,49.00374506438516,4.861027651197884,19.445264012916795,sand,high,12/12,medium,55,Medium
25.72684115185117,7.317198482152859,6.428120330702097,70.15827352084584,52.68627305221522,3.2466064927069027,70.06567306977831,sand,low,14/10,high,40,Medium
28.0543084209157,7.076162575493497,6.14055278247463,88.63628251506107,57.434129598176014,7.031657222739389,70.5731041418625,sand,high,14/10,medium,5,Low
27.199469560393176,6.369364188404981,6.64642781164022,107.74092458251162,47.219666892094125,5.364433177310894,51.320433498135465,sand,medium,10/14,medium,60,Medium
27.686050382602883,6.965315692466084,7.3632095488052105,56.51014720605358,61.29430805568305,3.894187839050345,46.51457391513449,glass,high,12/12,high,70,High
26.372584068896217,6.430172480293212,7.261101436013844,89.14871806974206,60.25594987563376,5.0019981994094,35.34799664167013,sand,medium,12/12,medium,80,High
25.451987299986243,5.440488835100108,7.3365864221781525,54.62266969928041,36.00668844720725,6.4717862222645115,17.061184641780077,gravel,medium,10/14,high,45,Medium
27.37557474290138,7.964038514346362,6.34696187785747,147.12720143153373,47.65502553549389,5.915250707930586,57.45775799908923,glass,low,14/10,high,50,Medium
24.400302338120483,6.958026441695849,6.886716363851572,106.74355142598968,54.1884993175221,5.966957728187003,29.21301494777254,sand,low,14/10,medium,65,Medium
24.074187059759875,5.485125063124823,6.411197748752817,143.58477170204998,54.36384101534073,5.736296394089992,53.409044974982926,glass,medium,14/10,medium,10,Low
29.610605652983256,5.7427778714482365,6.826305436238596,102.96492188134746,58.81271424089937,6.129886991009781,68.31449332321026,gravel,low,10/14,low,0,Low
27.321127053996257,6.212653334671914,6.683916449215209,119.81143605106598,66.89891044207262,5.948557854116362,17.531629938508427,sand,low,12/12,high,70,High
27.540489664409243,6.336189695022238,6.76076486024937,51.87206395307169,40.894575249828755,3.5734975093298855,26.626768813432257,glass,high,12/12,low,55,Medium
26.750911351010778,7.271948948783289,6.825005636021224,44.64020288600933,39.70021435946721,2.288821566869401,55.125954648100205,gravel,high,12/12,low,30,Low
25.6995180382038,5.238234242379888,7.09944837561314,80.912170356622,55.48155024596337,4.009905138142786,39.19658897877493,sand,medium,10/14,high,70,High
27.716387293669083,5.438554646129413,7.312459866604114,97.67140991141761,43.401877832547655,7.309250850096492,57.930658140502935,sand,medium,14/10,high,50,Medium
25.286671131441782,7.173360473539802,6.060646893062993,148.35753415648722,41.548901326024335,3.174302383498724,61.62134895443902,glass,high,10/14,low,5,Low
26.47540277846918,7.752505845604754,7.824371368505074,74.92694849883524,60.31138572744835,2.281818070667134,79.5385722685841,gravel,high,14/10,medium,20,Low
27.960741868065693,6.813445239050674,6.621051163034504,118.45727308455024,53.605950656053956,4.39244307205109,37.46311682378657,gravel,low,14/10,low,80,High
27.144004785247166,7.073335528914333,6.628504883754519,61.41778781003282,48.84572279442142,6.883023225230111,28.102346233257613,sand,low,12/12,low,55,Medium
24.91921803754072,7.507297668915949,6.4330299994740034,46.574531502117544,61.090824212683756,4.631238578731508,35.95781820730514,glass,high,12/12,high,15,Low
27.214449979824614,7.474121980526432,6.512773354552198,43.60124305057462,47.46871661901291,3.2596608915880774,32.67080903137027,glass,low,14/10,medium,75,High
27.28780416181444,7.330775207973197,6.802866252972583,48.542062539383224,41.04281823125698,2.5285526885890826,38.54748961757248,sand,high,12/12,high,60,Medium
25.407502755305142,5.799166929367749,7.151189232939048,122.12568306893884,39.77566887765934,4.824587349901876,33.62892677421389,glass,medium,14/10,high,65,Medium
28.346038786329768,7.497226687546378,6.485010528162665,50.12832499056422,44.07558735635598,5.015760168195456,26.677321357264383,gravel,high,10/14,high,40,Medium
27.513944356043762,7.214015439110845,6.926054002935141,85.77536228471094,48.47595108426552,2.221054436933214,30.18240090026316,gravel,low,12/12,medium,85,High
29.050452010916466,5.252861020779093,6.89238991061976,109.87907764152874,62.64454074554567,5.798447321452639,24.948794551112464,glass,medium,12/12,medium,35,Low
25.220530891678465,7.811181009052251,6.697778874410696,40.929112443998655,52.67081164876672,3.196974494674634,53.294401596292715,glass,medium,14/10,high,50,Medium
25.19235385718356,6.943323403685592,6.43713724126526,150.12063345479876,71.6569612915387,3.4532542120622254,39.2049759352025,sand,medium,14/10,low,45,Medium
28.93242325802185,6.782405321570624,6.600948768972856,94.08049334326662,55.42435496654589,4.460259050752874,32.97566715974301,glass,high,12/12,low,45,Medium
23.799458793577976,5.3706606428621075,7.0021920542936495,90.09253477908872,50.528222778592124,3.5275091916564065,14.890937965905003,glass,medium,12/12,medium,50,Medium
26.813259128827713,8.51332119258585,6.677430187050024,149.4726421124894,39.715569883753986,5.2071133962485385,51.976733700287944,gravel,low,12/12,low,45,Medium
28.332108360147352,6.249770186822461,6.586006487024406,39.09923675931772,48.43727609939546,6.3667676215260025,17.151109240021384,sand,low,10/14,high,45,Medium
31.33497512946376,5.709586617494278,7.067810627875685,135.45021856709297,53.67950452611577,4.944733016822544,56.8488949404816,glass,high,12/12,low,10,Low
29.803512726211995,8.264433211951538,7.254588297124221,97.22457830979039,45.87330494337531,6.18067998829947,60.444509883593234,glass,medium,12/12,high,15,Low
23.851527013537215,7.328435345725555,7.341467976027467,139.74628333993843,34.446681673308795,6.591943230930463,35.81594479329378,gravel,medium,12/12,high,45,Medium
27.643087366803737,7.477392058878335,6.464990786069572,63.42571031632133,37.67586283515759,4.4617843693006725,56.05904427505345,gravel,high,10/14,medium,40,Medium
28.554023237063234,8.353071240175463,6.071203795958227,113.30336171677217,40.92457276937221,5.612106338507002,17.15909967475991,gravel,medium,12/12,low,45,Medium
26.790807679008523,5.934512579395034,6.573347191554891,99.18811609069648,48.68273829388838,5.629538289417573,53.41883468460199,glass,medium,14/10,high,45,Medium
26.132031854215764,6.632448919663521,7.574673093647129,130.81993463241724,41.43743192804003,5.51881468696316,61.02720633340333,gravel,low,12/12,medium,45,Medium
26.470496720463167,7.334049267250697,6.905185583670197,86.18896314442806,60.02775272087455,3.327932622170658,13.296241265336128,gravel,high,10/14,medium,75,High
26.555716909974315,6.673826886491698,6.271825480566665,113.09962473227799,63.099857774636185,4.297758595358422,17.50259399573473,glass,high,12/12,medium,50,Medium
27.37147379505964,5.808347179940995,6.721826980474643,64.6489008655432,36.45301444516645,4.917198960575481,66.58378087144382,glass,medium,14/10,medium,35,Low
25.858860876802996,6.536360669872601,6.017601996663911,77.74350197289344,47.88930540428187,6.542464320977274,13.991573347782996,glass,medium,12/12,low,30,Low
28.45639846009369,5.104145773346432,7.577802743685598,133.6749950576588,51.0851842408564,3.3487341761046583,27.973926469756314,glass,high,14/10,medium,45,Medium
26.988937949439503,7.661263590807797,7.985634088296466,115.98392296612363,41.44564956301485,2.865533190082414,35.45228163935922,gravel,low,12/12,medium,65,Medium
