Temperature (°C),Dissolved Oxygen (mg/L),PH,Hardness (ppm),Humidity (%),Density (fish/L),Nitrogen Load (mg/L),Substrate,Noise Level,Light-Dark Cycle,Water Flow,ECI
28.943247404126062,7.752267022866153,7.683340396749855,74.94493696964739,43.470123461037765,5.842333753063942,66.41644837432582,glass,low,12/12,medium,30
27.240825300016574,6.2133558729631355,6.425493804515355,63.80312979405437,47.89981233522934,6.766469826563669,68.74503359600796,gravel,high,14/10,medium,15
28.341805918434943,7.1166393340270435,6.288752436033659,144.88364088790277,50.177889889013144,6.457242921062738,13.423687054659037,sand,high,12/12,low,20
26.787624259284346,5.713085253782514,6.764826455037884,44.89425332209704,36.90059235574813,4.301383256503116,68.51398628524274,glass,low,14/10,medium,25
28.97529319801423,7.912992741673679,6.741293267653605,108.09528579103649,37.75423837653676,5.975860304022575,41.05227082416238,sand,medium,12/12,low,50
26.54578665731477,6.435251675721024,6.137445364069756,76.39947277884932,38.574859611865776,2.77056026271565,17.570519967746918,gravel,low,14/10,medium,65
27.027334161457105,7.552305123406993,7.470260958449839,45.52714271403921,43.867035931992284,2.852274153588478,60.10754518286168,glass,low,10/14,high,40
27.71581266021486,6.994765598944492,6.182431814920039,124.66625660349834,46.239274936861925,3.2639900914908684,49.118607549247265,glass,high,12/12,low,45
25.391468073832204,7.551878170350165,7.387083108970935,149.2485557389736,62.35306234417796,3.127963398921495,15.999970867811458,glass,low,10/14,medium,75
26.039261199744747,7.783090820410978,8.210291825000319,81.87569100182284,43.05587212206302,6.305445546619147,44.25254121923919,glass,low,14/10,low,45
27.527413188170552,5.591419875254396,7.00589323601989,51.40113318158218,52.28749137328998,4.421250020216688,32.54519096899104,glass,low,12/12,medium,75
23.375199496655213,6.870736084924979,6.55610995315117,106.51786468557185,42.31280165778852,5.381651713749346,62.58157073438992,glass,medium,10/14,medium,15
24.986898655347346,6.327250069985379,7.482028976383242,60.893586735780744,53.47635589541957,5.157189298290547,16.719546964385188,gravel,low,10/14,low,50
27.493176012136505,5.324350586783791,6.393038558024618,162.43642000606084,52.93934048881848,2.276227151353503,57.575995537186564,glass,medium,14/10,medium,25
25.924767192606367,6.0949295867845406,7.120187310433811,96.01763573747498,41.06914196329195,4.732928134077098,14.933379892148166,gravel,low,12/12,low,75
25.41929264855452,6.450588821685812,7.08959589462411,155.35895010876268,40.7754421318609,5.9989568872049475,40.87819998499524,glass,medium,14/10,high,65
27.01263750305861,5.125636641233747,6.681125622479422,66.63898006802522,67.42112717795175,5.806698034009823,21.979744639357257,sand,low,10/14,low,45
27.083026997236303,6.227076957719149,7.932286791535008,62.165922605578324,48.71712086308212,6.225947476325945,38.230965995705944,sand,high,12/12,low,30
27.308996505534974,5.00036211717072,7.375798845830022,147.33253609559281,45.09128854374208,4.731951670829024,62.76196766766328,glass,high,12/12,high,30
30.36895392938634,5.028921588964728,7.721728068959815,75.28046196576227,53.556809078088456,3.3646815832244443,49.12898326077218,glass,low,12/12,high,40
26.881576486960068,5.1195190012865375,6.349666029002938,55.53962547745086,42.01773394863456,5.863272223657734,13.530080568423468,sand,high,12/12,medium,35
27.884353622036322,5.5177970590624685,6.931002316229008,40.26084195774684,59.876338659767775,3.283329855916387,22.11559526369429,glass,medium,12/12,low,55
27.722400845798536,6.846374822011593,7.478007146745013,104.49659303393605,37.780718611567146,4.070887698692706,63.62459663812325,sand,high,10/14,high,45
28.082940019243324,7.484234066582961,6.621037124270914,51.51572690437979,59.63980927005112,6.451228285497125,13.142396421955663,gravel,low,12/12,high,55
29.39437470827799,5.970577823009637,6.7252882398515315,61.750968769524725,55.98575191617583,2.8678236510981416,32.984847772052866,gravel,high,14/10,high,25
26.546546189814574,7.70279843771184,7.332477313757342,113.12606522328123,47.06449373182887,5.733671618385747,42.410123361623334,glass,high,14/10,high,70
24.11297283617191,7.705293576941786,6.939558064771207,153.07341495502203,40.767386329417654,6.041994289712646,43.41504318126814,gravel,medium,12/12,high,40
26.843953601606334,7.593490403254713,8.096521795571912,89.78208359030664,48.53083256600154,7.1222425002830585,62.549521277973234,gravel,medium,14/10,high,30
27.651501450025286,5.0771666012511885,6.672103936872843,66.63700140818469,33.346665840417295,6.292623042798672,34.480978719155196,gravel,low,12/12,high,45
26.44450507326323,7.2716785410381375,8.009541121801005,98.06077583935574,42.06582649611677,2.5671300822794483,49.595398292178125,gravel,low,10/14,low,55
27.78862733351993,5.567368803643193,7.459314063635599,67.20156901202893,44.4233194582599,6.149511517606513,14.769686572292311,glass,low,12/12,medium,55
25.533945740157336,6.140793729957097,6.734939043885523,87.8075996432665,42.02071029821744,4.038168519142971,57.772199907946884,gravel,medium,14/10,high,65
25.169188976403994,8.206976223321371,6.998813235191221,102.76672309179963,44.925635906251564,6.55563700174687,24.68166593650535,gravel,high,14/10,low,45
25.319463842524804,7.812630774547306,6.779892593211557,89.7214389767591,53.82207065031584,4.0492397939482085,57.98714897230149,gravel,low,14/10,high,65
26.111324616150313,7.994048807584356,6.696113660892441,69.00559481026959,47.738009004107454,5.177813779449728,52.28413693960013,gravel,medium,10/14,medium,60
26.805263713407623,7.790580812298026,7.510666168312611,46.23570654129216,52.59381685954669,5.423267395966099,59.7847865721704,sand,low,10/14,high,50
28.0702784343854,8.251808167696131,7.846160470676945,54.56730814845373,43.16389586064366,6.050644743576574,23.368964597517255,gravel,high,12/12,low,20
30.505257785389396,6.999739672634049,7.373194946739571,125.31532000422366,59.130246726918465,4.920108291468446,30.92092112166092,gravel,medium,12/12,medium,70
28.511969115547895,7.485677626840752,7.261079785433382,67.60516216392868,46.0563923665955,6.570599980811026,40.61485377943652,glass,medium,14/10,medium,65
26.800029102969216,6.393404436865076,8.145850819280723,147.34269440612283,51.023941411192204,4.161316569637383,55.15506923992432,gravel,medium,14/10,low,55
25.30653709822245,7.933335439277734,6.649882172533278,128.28533607445888,52.00323093105709,4.967290477987037,63.543712495916665,gravel,low,10/14,high,45
25.539371057355087,7.232691036284357,7.077994776750548,91.90982868396058,58.563590879313786,5.824546617122502,27.944450992427303,sand,medium,14/10,high,80
28.33007525434514,7.3749625275445405,6.941667487022847,48.905038852589584,59.35529058684196,5.800741779737663,33.32611181230903,glass,medium,14/10,high,65
25.490854900104996,6.7901760723352025,7.216015840543687,113.63761688747341,56.34773762590568,3.1140232465904387,30.103069641004996,glass,high,14/10,low,60
28.821179560414222,6.124784258214625,6.562279919991134,40.682492262735366,70.68235192652025,4.38424925338101,70.68396845629945,glass,low,14/10,medium,30
26.805644829326916,6.168242318966061,7.855905109250827,132.68718641480737,44.00187176595225,6.030183520063054,27.772161734305655,glass,high,10/14,low,25
25.24708893363693,5.682982306262358,7.340131136113993,80.38185912682066,39.99193878362208,6.1251101328425275,64.9926506550031,gravel,high,12/12,high,0
28.39094547878201,5.0463176156348455,6.877481761358505,141.580101590798,50.2776482575248,5.2445678271420455,13.001140292598391,sand,medium,12/12,medium,60
26.982114647594415,6.4827321416449335,6.880576719080079,107.34070077955404,55.78740595633634,4.584286309067511,46.858843354028,glass,high,12/12,low,65
24.2186561569781,6.432828855531017,6.377863468135427,102.65511195271671,47.355553010919984,6.0480239994268885,18.760614558673343,sand,high,10/14,medium,15
26.63141575500761,7.2999512021197015,6.616253160553654,87.38409839953971,39.62761492919736,5.963555483556149,51.671141773187315,glass,low,12/12,low,40
26.11122524683849,6.241296760689294,7.772027446618939,87.37773358998767,45.99401452471375,6.363481179942833,51.16234523132549,sand,high,10/14,low,25
26.85131283995408,4.859322439676713,6.864912671913336,122.84400855673049,50.567696640202236,5.902756867066945,56.78474680800171,gravel,medium,10/14,high,40
26.561831205905357,7.125062524804984,7.122967623748345,176.0627703776475,36.19740907335594,2.603090944290929,62.697282086454926,sand,medium,10/14,low,30
26.27634235085106,5.323185109047191,6.097111029951793,131.7016546083246,47.119096108143026,3.624236569712818,42.641277965477556,sand,low,14/10,low,55
26.61784192992791,5.016521198515943,7.978316205016736,111.54229081145752,42.62652113849676,6.71924729030918,47.00963535208661,glass,medium,14/10,medium,40
27.31537370720839,6.014516330125429,6.893537768684555,49.28887631446826,47.28229421868715,5.699559917251815,66.06149806167716,gravel,medium,10/14,high,45
27.53756651773421,6.238387587522358,7.395912744615495,63.148813199694885,56.07083539515611,4.563513070852272,35.48496251341003,sand,low,14/10,low,90
28.1457601569465,4.993048995587411,6.660095860558419,106.82863827637587,62.32106667862054,3.3993037801319153,37.00194175382721,gravel,high,10/14,high,25
26.782741519580018,8.051613975707944,5.967561881161797,134.94236596138208,52.501894831356196,3.484128958031654,29.558984255714336,sand,medium,10/14,medium,75
26.204686233601358,4.719876079809054,7.102006707612746,57.19988650181377,48.39616191500931,6.731624978736114,24.72815035470407,sand,low,10/14,medium,45
25.994011620459922,6.0213694950898855,7.394843247250811,146.58424043451566,53.33400426229219,7.231999480184671,59.88143051488999,gravel,medium,12/12,medium,50
28.644999767793315,7.790519393217597,7.318234386390078,70.70566198059306,51.732209501767564,3.586384785093147,65.66917748442535,sand,high,12/12,medium,40
26.14845490312767,5.32479823191037,8.424711013383394,97.71126414099692,58.113125670726255,5.018666176253506,30.83913923662229,glass,low,12/12,low,35
25.757291011535912,5.692457770188558,7.325130467216695,141.91131274558848,50.1302070310002,7.5175402273709615,17.535499253581662,gravel,high,10/14,high,35
25.35427074948407,5.863194998137867,7.571846041603199,122.01806139573317,64.76725303481525,3.7068778241192626,57.22045909508097,glass,low,10/14,low,25
26.953069029548406,5.4357599109948715,7.069093277528154,102.88635536241199,46.354281675151945,5.434471331574281,47.02709160427571,sand,high,14/10,high,60
27.74196435149001,5.923881112454277,6.655996131930251,100.00804304876822,40.3773884446695,6.344477185954516,15.787204686536278,gravel,medium,14/10,high,55
25.996369161925568,6.573012116079109,6.754810468744734,132.63177262053955,56.57058227209521,6.465035908745691,13.10131986034911,gravel,high,12/12,high,40
27.79521110013319,6.349787869843928,7.500178548912322,69.29357603524264,50.1330528803968,2.7629609799320756,21.903244075170445,glass,low,10/14,medium,70
27.66485396221964,5.137491740557138,7.3825014518419305,74.29877481068807,44.09940132129971,5.376362824581919,19.960287393081035,gravel,low,10/14,low,60
28.39500461200662,6.429795065534885,7.352853951742158,68.89866918726334,50.40974617237982,3.8983014370237825,36.618449952858775,sand,low,12/12,medium,85
26.978756924522962,7.111965925685979,6.776176954210298,64.06843564345525,45.26887033725718,6.450969505968923,44.96173949216957,gravel,medium,14/10,low,60
28.36390591267678,7.885568163028868,7.71202989993418,81.87829667618506,36.80419662257247,4.261159864749945,15.844338274556886,sand,high,10/14,high,55
29.01164680013289,5.548965012112418,6.214569969872388,153.64762500426562,53.87762659770158,4.083424503812727,15.807691308441704,sand,high,12/12,high,10
29.6353825666261,6.152967227813882,7.045235953362059,96.99075795955447,61.28057347902536,5.519316049879078,61.88009293563033,gravel,medium,14/10,high,30
24.83723930120676,8.127792922137578,6.495433215823229,61.86552641549591,46.943950938786955,3.1628042160411582,63.93026851618864,gravel,low,12/12,medium,20
27.33239841543631,6.368987065054416,7.530178231680992,79.30286192609168,49.577510918331726,4.295421460206467,24.098454239969406,sand,low,10/14,low,75
26.334894729635632,8.21891547770973,7.3506930067618095,39.21319976259226,62.340360095842044,6.892425901592813,58.60072023033905,gravel,medium,14/10,low,40
27.30112698546069,7.678152266248966,7.1704156656852875,63.259092760096564,33.80257224699602,3.3604292766414723,41.1329343719847,gravel,high,14/10,medium,80
26.375402418403844,5.672517218159164,7.402320505558005,127.83000915816757,47.85641872006154,5.863753776396577,26.15654898446003,glass,medium,12/12,low,55
25.97070895054432,5.7186328096093,6.747449562062954,108.4159313767698,57.411584551381225,4.816170098805526,36.236029490027185,gravel,low,14/10,low,55
25.564598262657327,5.8621707420626565,6.599742835009531,123.39177322670777,36.850947610346616,4.177469215706204,35.02502574462311,sand,high,12/12,low,30
23.032483614808413,7.170940973381472,7.6681454130501,70.62583780540128,36.53061892937633,2.9542381646614664,11.190225514064416,sand,high,12/12,medium,30
25.71842861989364,5.437884767136121,6.9472258528257935,45.51787277456099,51.90029463046657,5.281823639123843,62.88658556265636,glass,high,10/14,medium,0
26.130768991813415,7.410013771100721,7.595981734820443,48.53305580021842,39.04875381657903,2.89465301438237,32.52640752128002,glass,medium,10/14,high,55
25.397734439435318,5.771378335788946,7.060570944982106,76.67138484326073,59.21934750092813,3.4663758258189272,70.44836835058005,glass,low,10/14,medium,35
29.429075499679573,5.159789425870294,7.08951878231412,89.46106555311034,36.21209596907619,4.802846952291503,63.817823734124396,glass,high,10/14,low,0
25.44940293647737,6.889009241693208,7.185250364351048,96.7084677348505,36.39498052538346,2.515999913281371,36.89489357478943,sand,low,10/14,medium,70
29.299781435334886,5.394234436267916,7.791030198364783,93.98616375561073,49.03455033092875,4.218231016542239,56.0614122195598,gravel,high,14/10,low,10
27.23657890599717,5.187712820593504,7.190859461505152,108.56136193704863,49.80436769726012,3.74600233670922,57.87738734884519,gravel,medium,14/10,medium,70
28.955818325856825,6.2137481154448375,7.108313755348234,56.72444166567116,61.644194469972525,2.4683606738467585,37.99571744699748,gravel,medium,12/12,medium,70
27.854802577068998,7.71767704755074,8.103039849826471,100.34585680178799,58.31997777951058,2.1861304832941784,16.535992453066598,glass,high,12/12,low,35
25.4095687621777,5.961557171066575,7.96563899491525,63.461019440088485,51.4927550359424,5.174400295550222,64.0522086783038,glass,medium,14/10,low,0
26.574656537166927,7.336915637205752,6.631402243046697,45.61107781043447,51.051075124935686,6.252078359640722,45.07408680003,gravel,medium,10/14,high,55
27.00175518134106,7.039845826047419,6.953089314302064,87.12567088957385,46.80552660431735,6.655829483088956,52.907469847516644,gravel,high,12/12,medium,45
26.259904928868607,6.585285111546519,6.931779298787204,91.16421670383252,60.42002905419419,3.1748587028569153,27.029009943881057,glass,low,14/10,high,90
24.257869673572017,6.510419619089685,7.032320986430006,86.5388452217475,48.740243361417065,6.631850689287444,29.69182758988209,gravel,medium,10/14,medium,50
29.395826405538983,5.801340233402585,7.24705011127597,101.79833987989785,48.265663203181354,5.8592532713621726,24.81422973821122,gravel,high,14/10,high,35
26.982251694677423,6.104542130365494,7.505538223900587,138.18152310134752,49.83309041382033,2.135073413718787,61.57609178297152,sand,medium,14/10,medium,50
25.650379257969398,5.9348349372337434,7.192559525817362,153.26145202896026,51.0171568237171,3.8788455453877853,65.27003107535364,gravel,low,14/10,medium,35
27.234555837804116,6.349068735677663,6.558070952932456,88.93842329186832,43.895370101868714,2.419575974183667,20.038105093887268,sand,low,12/12,low,65
26.85382914950934,6.704126219634482,6.904771542384135,107.60980654954133,35.456498746913034,1.8999449249820688,54.87807284859755,glass,low,12/12,medium,50
29.405699872399534,6.599491474198834,6.884977291175306,160.45642859675965,58.23114668722173,2.6322809982166424,68.94973182743723,glass,medium,10/14,high,15
25.452920475401186,5.893013180359446,7.662061479725252,104.60640394899937,55.314073132864856,6.673958535531591,51.55010374710187,sand,medium,14/10,low,20
27.26642006239344,5.8557691382030495,6.932244378820361,47.60498829382295,40.31357373365348,6.057417531251273,37.46878701025829,gravel,low,14/10,high,55
26.989623269381806,6.723645836091587,6.63439047557432,112.05200885368124,43.823085972244726,3.472917733519872,37.84317709640558,glass,medium,14/10,high,85
29.380802556735123,5.53767044056322,7.54251582209909,90.25269463417933,54.512947069765154,2.832080260338602,20.317100348528662,glass,medium,12/12,medium,30
28.066839937955553,7.08452442932997,7.600333865084496,98.68317545007697,53.577848671174245,5.142879707187239,18.611356882995395,sand,low,12/12,high,65
26.903419367834356,8.00354505161563,7.579616860577949,57.584484182985946,39.901327862063944,5.587952158596438,32.34337744034327,gravel,low,10/14,high,70
25.099250532472468,7.176333945604723,6.943783138945482,152.9856552052317,46.75603137137066,3.295361217572408,30.49754401733818,glass,medium,12/12,low,60
28.23877701590254,5.70397972906081,7.219234631795408,46.4209733358446,64.8052845337261,3.485689869159735,17.141090435738942,gravel,high,10/14,high,40
27.059081217509853,5.952435899114178,8.633947168255474,140.06968791728391,43.57038097667807,2.0844198982935565,51.672772879604594,glass,low,10/14,medium,30
25.139090743503008,5.538148473585267,7.643134352643107,163.25891475740227,37.15327497668508,2.438604635877158,42.07134342963206,glass,low,14/10,medium,35
26.757654288728,8.006603077716166,7.229581990091793,74.58825321794758,37.0454238361384,6.056659686112551,26.018788152020967,sand,high,14/10,high,60
29.678586739009756,6.632291242479204,7.6158360285165605,111.3423120318114,59.55166257436869,5.892908518749797,35.260038614307426,glass,low,12/12,low,35
26.943442647738358,5.141486380498583,7.264341240338085,51.26508920352603,45.67120758437623,2.1511274659558572,41.93865852551446,sand,high,14/10,low,50
26.17758079031663,5.5088437474824135,6.613513578998262,79.60630009808203,37.93549879689158,2.9942705781688344,12.119499160964496,glass,high,10/14,low,25
28.4994123457879,7.6125184259768695,7.401891479812325,100.15475826488148,40.483382363823175,6.300994546412167,57.88144578237934,sand,high,14/10,medium,40
23.68892981234417,5.57975349391919,7.260929953258547,161.48599113809712,44.3275942203141,4.542462753569417,55.04635177668052,sand,medium,10/14,high,30
27.114550311185297,6.392408009132494,6.905235000682149,97.62555111873935,44.1055904107826,2.2252950055177867,58.95814174734811,glass,medium,12/12,low,55
27.00542615766206,5.611397660834935,7.385762986650743,98.37887145969027,35.57154474822054,2.847326270981017,66.24057707259459,glass,low,14/10,low,25
25.624045857329467,7.660876417731925,6.700248328339863,139.3842165386086,42.79271909852707,4.504620201999414,62.037826342077395,gravel,high,10/14,high,30
28.936299555934117,5.725671855178533,7.140467934711646,140.25007509722144,45.732612582689406,3.829613141825555,24.158138104718926,sand,medium,10/14,low,60
26.516758951500915,6.219360510841504,6.83218522510449,92.3518661938715,51.28568071707911,6.791416262890563,34.77669887738127,gravel,medium,10/14,high,75
26.564290154525295,5.719852929243389,6.724823191466245,134.00847699233483,46.53417401565708,4.2423599407492025,65.89768844520908,sand,medium,10/14,high,40
28.816492559935984,6.352739669549349,6.601345472984164,173.1133679553832,38.52638439441701,5.336519600174423,25.593484756523566,sand,high,10/14,high,35
25.67204478651502,7.568064937859599,7.191761522726916,129.27664945734887,63.52365515661534,6.0262783528506665,64.68029681234277,glass,high,12/12,low,0
26.511053735784763,6.722223926163088,6.669202894807235,90.3379538051783,65.75507848028536,3.2651359005794864,60.855365585854976,sand,medium,14/10,low,45
28.66422064704799,6.438150637994448,7.770936003286699,147.39632407791342,49.658348906652634,3.9361991020270213,54.86209365747338,sand,high,10/14,high,45
27.13705785223301,7.817653631178886,7.10886544858078,70.84676457287989,48.62832762876457,2.8252355148240085,24.024115240112483,gravel,high,14/10,low,65
25.929911240831128,6.53431853692246,7.112427305597414,42.79047103923026,54.42059711917875,6.308738801804777,59.694779745383094,sand,high,10/14,low,15
28.009064813869593,7.247755594177173,7.668144119847139,116.76744837072447,62.42083569517573,4.098843587177985,54.56417337410666,gravel,low,14/10,high,60
30.237149519871245,7.404247952023184,6.62702220204854,80.7345269292789,41.65839936884081,2.8858768708187443,30.310751340787714,glass,high,10/14,medium,30
27.875780769672406,5.407823088640004,6.8598738010582245,101.33724245736859,36.60454994099466,5.3122593114572165,12.470257610417057,gravel,medium,10/14,high,65
28.202394404343604,6.020861654328339,6.215261034012509,41.763914637072865,60.60331075808017,3.9638715213543723,60.95982512124642,glass,low,10/14,medium,15
27.065490561008552,8.700220276631896,6.966701637717319,170.83892852792718,45.74491268994835,6.9018728845352495,15.375711790940302,glass,high,14/10,medium,50
26.994849769057172,7.472973096548272,6.497373936188722,99.89439804492007,48.81400418022746,5.508805855448852,32.157700513991514,glass,medium,10/14,medium,60
26.620967586699436,7.152712771897843,7.49859728493151,54.43725612214837,62.36290280026345,2.4403601375266213,76.36754052819359,gravel,high,10/14,medium,35
25.194924255444423,6.688364138150842,7.286003864540993,117.98829629199524,48.40589796696717,6.4784711390572935,14.379277873482664,sand,low,10/14,high,65
28.629631184468174,7.283074269467142,7.8715341044707285,93.0469012157557,60.68099073535041,5.533890443006561,15.777795347831299,gravel,low,10/14,medium,50
23.816933467055165,5.472825075053119,6.6138791142595466,76.9750072160616,69.23467846407873,5.994342771738035,33.149579476050256,sand,high,14/10,high,20
27.422065836668775,6.727929063038701,7.462822265234486,118.88058344481024,42.83411039238999,5.921506355852137,51.05463694443426,sand,low,14/10,low,65
27.25333920313327,5.319436541997967,7.335700250305271,154.13485641592212,58.81525574314112,2.6735574320986744,48.528433656845344,sand,low,14/10,low,55
26.90732668734439,6.051335174925445,6.327305683306189,83.17405608609063,64.66141430750824,4.435860039167619,15.21779496005268,gravel,low,10/14,high,70
28.29497849314886,7.361975507863821,7.7044336558671915,130.17553938621398,36.30664111462522,5.307621994463705,34.28785619778755,gravel,medium,14/10,high,65
25.920523883248624,7.459297979636076,7.598708809730147,87.79395284412216,60.39000586006474,3.117274683745557,41.831137679489935,gravel,medium,12/12,medium,70
26.033503287320976,8.321874060927946,6.520992398089638,80.11919527192195,35.86257994033937,3.8900291736924877,57.7744915351414,glass,low,10/14,high,60
26.869717858842748,5.24870215464083,7.126571881465247,51.61546797233034,39.390850358824714,5.157283702409032,17.1777153685223,sand,low,14/10,low,60
25.704744173122016,5.743017396755321,6.927709234506621,123.56988616936823,46.0903595347293,5.119898389828319,40.817967094559215,sand,low,14/10,low,55
24.078375138725715,6.905450972078611,6.699396160499633,149.76266539493048,60.10152807956496,7.249793469107864,59.33521373049153,glass,medium,12/12,high,15
26.686294348161017,7.744725238889819,8.13534115310994,132.6192639908035,58.00535737559937,5.069397752673856,12.575849254822453,gravel,medium,14/10,low,60
27.792948086099965,6.40175872762112,6.974275313913416,111.34630473551334,41.989187570490074,2.6165085518389875,21.26339872830495,gravel,low,14/10,medium,90
28.40683849476518,6.446570729852729,8.468213880039249,51.725948545924695,45.331164563329686,3.019327550021331,54.91192038674735,sand,high,14/10,low,30
27.137473916872764,5.437704250497469,7.633820985121496,84.55065944306963,39.92177548919625,2.8082295563336395,56.34719204063563,glass,high,10/14,high,20
29.81370363497412,7.6784832540861645,6.169348777038161,122.71811834075767,41.34568784087497,3.4670098729805474,66.93623972638734,gravel,medium,14/10,low,15
27.69997567183137,5.207023059032263,8.000254350895755,77.74733538285864,49.24960614683256,3.4782068198116636,58.78183909158745,gravel,low,14/10,medium,50
27.611770149820913,6.876938756912594,7.390899153654257,72.31009048273017,60.96222620770256,4.619014789177823,26.518080401773744,sand,low,10/14,high,90
26.042224016471494,5.815498380579027,7.062792971377656,134.04457468080398,33.444765305041095,6.104645589969737,69.45516766529322,glass,low,14/10,medium,25
24.83493440396613,7.1317687105246685,6.563561837995384,66.80876079281677,55.51201206960604,2.3217071119232413,20.514614463122808,sand,low,12/12,high,50
23.089338426171278,6.944299757975144,7.21987523214343,115.69282411810164,35.21999889566093,4.2508220166349755,53.9074327690475,sand,low,14/10,high,55
27.763090569130718,5.255617699718504,7.152170126313188,93.37627920123886,50.700988020803436,5.36337560233909,64.07946337560472,sand,medium,14/10,medium,45
26.515671050334586,7.623539905482561,7.279175632428029,80.37923282913376,45.719288718830356,6.341528104640212,16.590764967973353,sand,high,12/12,low,50
24.28548310472735,6.844768646289148,6.498534580403931,134.69528862046207,44.55640490479016,2.607838002273961,62.54383162465453,sand,low,10/14,low,0
24.30982657582139,5.556356309821756,6.9202733557650475,83.00326493773107,57.46404736027238,3.1987544366127025,55.612672576125554,glass,high,14/10,high,25
26.791269105372272,5.939122990289013,6.608153498909942,126.98644053044927,60.281508884238306,4.894983153034069,18.0352725716088,sand,low,12/12,low,55
27.828645258375783,5.614420256499942,7.287911674092167,85.26464778719277,46.41056813998628,3.59263123144525,70.62212663611659,sand,low,10/14,medium,50
27.518890318680718,7.7221597756273885,6.907868217642453,119.69277060840615,52.622992588383994,4.5665771556006165,16.049966051036954,gravel,high,12/12,high,80
28.201244677523814,7.088821303995388,7.192135394911246,126.32086093875982,53.14476871548076,5.205704763715998,22.571105776313,sand,high,12/12,low,50
24.745982648603658,5.593370961422129,6.667080853719748,99.69945327845046,52.79879676523952,2.5366191364207737,14.309142092779444,glass,high,12/12,medium,15
27.815285465626133,8.13667696769558,6.854573732798711,102.7171211000496,58.13247841948483,5.142572927494827,35.74683147893502,sand,low,14/10,low,80
25.869328852854633,6.685911466263385,7.276907352715505,125.88779328166768,65.07362385250411,2.179492616108577,12.65309232898195,glass,high,10/14,medium,50
26.613675794697006,5.730952450085532,6.909295750758524,48.87602838783969,54.22435199077519,5.830849939971657,14.242694207072514,sand,low,10/14,medium,60
28.58179599262669,6.225672613798909,6.764998204925227,141.5156394977169,40.33417398009178,3.902025625171481,41.22717331688494,gravel,low,12/12,high,75
25.617504747039987,6.1078144784188595,6.9679797218987085,74.67620176280094,39.42264038858338,3.9682234451010383,28.51097747539906,gravel,medium,12/12,high,80
24.53944009619786,8.20654851415854,7.782983860688799,42.34757748335197,55.938946164912664,5.047338755734176,66.8591123509871,sand,medium,10/14,low,0
27.59770603833634,6.650243008851078,6.98533608503816,177.6276318861934,53.20710404184993,7.536908954595875,63.56369748368301,gravel,high,14/10,low,15
28.588809933382993,6.672534003797489,5.610689138974762,121.3034407400281,57.82083047160137,5.9952469351812585,17.75995270167519,glass,medium,12/12,low,40
25.40741417659876,5.889252403041001,6.579796391301153,109.60507226393402,59.569792588403615,3.2309752288408258,25.970469057676933,sand,low,14/10,high,65
27.001213300141032,5.786183090491938,6.632596677195487,51.38596277676317,51.04262211550955,4.551678062251729,23.646230003658687,sand,medium,10/14,low,60
26.987462110959893,7.215125323911697,7.631302177334996,68.55355370136634,50.23941441908545,6.834604670796327,62.99425049472281,sand,low,10/14,low,25
26.780185094727475,7.138668668193927,6.943295394809064,44.75115297876553,42.74824393632418,3.9951617122223424,46.013434313566286,glass,low,14/10,medium,85
26.35194572389413,5.388873429999744,6.634249285665332,63.588158333241864,51.6896649376224,5.535330268801513,37.341979499902166,sand,high,14/10,medium,50
27.444989714241682,6.572668712228214,6.760654039479673,113.88466583632315,46.14981202238077,5.619916833687287,32.443075922247814,gravel,high,12/12,medium,60
25.479773114923205,7.674949899815654,7.163793047248907,73.76881618336999,55.38960291049199,5.507443442619018,70.3681517355579,gravel,high,12/12,medium,30
24.74071948965495,6.225070698241417,7.376332085156482,112.28431201973456,51.483688736091274,5.379781197454391,21.97728738741976,glass,low,12/12,medium,55
28.039467031967604,7.530132291162619,6.978274330623399,163.7319851847153,55.76922558284599,6.851544864212445,46.47790732968841,gravel,low,14/10,medium,60
28.49771335487033,5.882069724526532,7.312068698616415,105.80081201850116,47.68902010279817,6.290101694137807,31.27329946160222,sand,low,12/12,high,50
24.290914709519335,5.485947585205829,7.718823955353924,162.35318064359956,66.02178692943043,2.1949064088131123,14.01080257565723,gravel,medium,10/14,medium,20
27.424862160800885,6.778674175993241,6.600450349841515,62.76144853990357,46.50382032769683,3.4019507443595702,39.13387659291273,gravel,high,10/14,high,70
27.679911500358294,7.147556845004703,7.654970697122879,123.27466783566797,36.97513128656617,6.393488172384337,26.65835057078388,gravel,high,10/14,low,35
27.267949807486737,7.341262515575312,7.753967906564154,112.64143914490009,56.53935980886089,3.864667058715592,41.01087913606049,sand,low,10/14,high,85
26.84055986604739,5.436636154011138,6.439384983482414,152.49931850393622,59.11784245601906,2.4206640028880555,51.21085364188291,sand,low,14/10,medium,30
28.04162985288525,7.606622986871376,7.662867235032189,51.371759815323486,56.40292979411906,4.622338411055135,34.32870530151489,glass,high,10/14,high,55
25.031685659732197,5.525390661559791,8.066011980640125,72.81071871901182,66.2132513257622,6.233756795122922,52.01388484549348,glass,low,12/12,low,0
25.1581473049228,5.264295048687173,6.265526676778625,89.45694493579104,51.073741335498326,6.028867691455978,11.098596024713984,gravel,high,10/14,high,15
23.075117092053134,8.20107444120065,7.153983879008876,98.34182999491671,39.698096569825495,4.681824375076885,45.873094793346496,gravel,medium,10/14,high,65
